Unnamed: 0,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
1137,Ifdc8784133f23aae89a16bed3e2620c2432febe7,1548137558,0,0,98,10,18,421,26,4,0,0,368,368,29,26,4,85,0,9,9,3,4,3,1.7831272171607535,47,15,660,0,8,61.5687962962963,34,426,16.86334087655447,0
1138,I7a2ae595d0b44c9eba1d9dbc9e27cfe55c021082,1548137956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,14,14,46,1,4,131.44240740740742,6,14255,66.72456751579921,0
1139,I017a32d177c172d58b69d20e2831dffb49b12eef,1548138866,0,0,90,18,42,393,55,2,8,22,325,321,72,18,16,146,0,30,40,1,4,5,1.350311032116697,260,7,579,1,3,718.4441643518518,19,711,8.864577421643776,0
1140,I9d7ac8c757c9dc5b8fe47658bacb94d937e3965b,1548139163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,19,0.023258794407185597,0
1141,I091f304dbe20079c207dd5ad2831bc9cfec31485,1548141398,0,0,158,14,110,742,134,10,32,44,430,424,28,28,32,180,0,6,8,1,1,1,0.0,2,2,595,0,7,49.79126157407408,16,5575,57.01732153589942,0
1142,I9df209961dff55172fa0223a1938f845a923ca57,1548141709,0,0,40,24,2,246,4,0,2,8,191,191,24,8,16,64,0,0,0,1,1,1,0.0,3,5,226,0,7,111.67920138888887,22,5574,56.01294752705165,0
1143,I7182b169632a154a2f1115e100b05e63c04b3e5e,1548142494,0,0,90,32,51,327,55,2,2,16,228,187,71,15,17,95,0,6,6,1,1,2,0.4021791902022729,11,14,442,1,10,157.80511574074075,19,14251,70.39628111726584,0
1144,I89a4b5559edbb86cce5f77500587acc5e57bc76e,1548142755,0,0,1138,36,741,4508,943,38,144,794,1809,1636,187,166,112,548,8,51,4,2,2,2,0.4394969869215134,43,1,3188,1,23,129.5285300925926,179,2668,20.70919211479733,0
1145,I674e12424328bbc61e27d235407191c376b83039,1548143231,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,2,0,0,0,1,3,6,2.5216406363433186,15,6,1611,0,18,23.299818672839514,231,412,15.336946334280087,0
1146,I093c6df4b4a0e46a0f5e0de9cf4021f325a35d0b,1548143477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,2,2,50,0,13,60.84130787037037,17,14254,65.6929478165728,0
1147,Ic47c874f6abdd54bda419884ec392437568d140d,1548144141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,2.717949236419458,835,792,3153,1,5,259.9947700617284,67,743,17.212903476868465,0
1148,I812d615ddcfe390ca27ba9e7dbbc630a01f8a87f,1548145455,0,0,50,32,0,377,0,0,2,6,353,353,12,10,24,20,0,2,0,1,1,1,0.0,2,1,254,0,3,103.62869212962966,9,1387,20.72892573715566,0
1149,Ifa82d09860c89ae19973724d50f3be827ea23c32,1548145862,1,1,106,2,13,336,13,0,0,0,420,407,25,32,35,94,0,21,0,1,1,1,0.0,26,1,283,1,2,5.337685185185184,9,1658,53.829932818292704,0
1150,I286c83e9b143c8fabb8a0610366b2a864e9fcd86,1548147540,0,0,22,1,3,73,3,0,0,0,64,64,16,6,4,17,0,0,0,1,1,1,0.0,4,19,125,1,5,147.01554398148147,18,5573,54.932135879934656,0
1151,Ia5a2aa441e1b4d7d606052145832439a0f134b59,1548149541,0,0,24,2,15,70,20,0,10,2,56,56,14,2,0,29,0,0,0,1,1,1,0.0,10,0,147,0,1,474.05034722222223,3,36,3.4029189657248367,0
1152,I72d65b4a0137c95fec7fdac55db8e576a15011f4,1548149869,0,0,970,76,656,3558,756,138,96,144,1866,1850,272,118,32,1030,32,66,74,2,2,1,1.0,12,8,3071,1,9,142.15296875,55,2670,22.474999488528976,0
1153,Ia0b6ca8abacf4e86b00915c2fe54167a97aaf643,1548151885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,635,3.5249776349579705,0
1154,Ib1a07afe7dad3255ba94d3e47da19108c0c72369,1548154899,1,1,38,18,18,106,20,0,0,0,62,46,26,6,14,32,0,4,4,1,3,3,1.2516291673878228,3,9,267,0,15,94.50276620370371,33,5572,53.83323987363689,0
1155,I67d0c8eec2ef0abcd08a9e7c7b49713d70168c82,1548155513,0,0,64,18,21,291,25,0,0,0,196,188,50,13,12,58,0,10,10,1,1,1,0.0,11,18,387,1,1,47.5616550925926,4,147,1.3763915761751109,0
1156,Ice0a1df3547bde329125f5ac7c07198594cccde4,1548156271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,1.8353321846816453,322,0,341,1,25,7.255036008230452,122,668,17.670137857882402,0
1157,Ieb7ec4fe94e208bf60caa6bc32cb500398c3fcfc,1548158890,0,0,43,20,2,140,2,0,0,0,65,65,11,11,9,18,0,0,0,1,4,3,1.1726718674963,30,11,1744,0,10,497.94618634259257,43,64,15.296039103517295,0
1158,Iceb52ed20a6a9858e447416616f1bb64bd139115,1548159962,0,0,584,164,370,2586,452,38,34,20,1826,1536,316,108,126,716,2,26,12,1,1,1,0.0,1,1,3087,0,27,129.95591435185185,146,5557,166.27184760835718,0
1159,Id77352f3014fab869b95f30d53ea3d3e01619ce7,1548160825,0,0,24154,286,3752,64614,4884,322,728,1824,35419,34903,3669,4948,4903,5060,60,626,48,2,2,5,1.3531488235754552,117,70,56554,1,36,84.17166666666667,561,620,17.8082324852667,0
1160,I289bbd11c902a513cd8d53bc34767e61ebbd5f17,1548163866,0,0,650,64,14,3592,14,4,6,6,4016,4006,207,191,223,186,0,44,0,1,1,1,0.0,62,51,2175,0,6,0.0,57,45,13.098144906038904,0
1161,I3e7f21c88ff0982b1b7ebb09c9ad6c742c4483c8,1548163866,0,0,1161,289,425,6512,510,35,70,58,5764,5714,504,269,304,874,8,94,40,2,2,7,2.2946990273152617,132,4,6020,0,29,24.008832671957673,291,43,8.108973089750558,0
1162,Ibd9225b28334b7133eccdc6d82b26fc96cbde299,1548163866,0,0,389,81,320,2231,392,22,44,27,1290,1248,172,62,64,488,6,50,40,1,1,1,0.0,28,21,2354,0,26,0.0,162,43,8.108973089750558,0
1163,Ic861ed251f57d8fcb575752f9e1e3008a1dd3615,1548167172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1.6411537317874585,18,3,70,0,3,270.4784519675926,13,1438,10.110505933269259,0
1164,I2155188d17d4f3e394321cd6e7480679601a6b0f,1548168888,0,0,16,8,0,32,0,0,0,0,6,6,12,4,2,4,0,0,0,1,1,1,0.0,1,1,108,0,1,979.8716550925926,2,1079,5.316439922489598,0
1165,I9669f56c09d9f82b6b9585f68bf0131fbe44a5c8,1548169595,0,0,44,7,14,166,18,1,0,0,126,121,27,8,4,39,0,4,4,3,20,32,4.454704409162262,2598,0,151,0,5,1.7570939265536722,77,1146,71.81531399262154,0
1166,I359270e05ac3cbb07eddbe0e5280c147a35e8182,1548173208,0,0,822,64,553,3359,601,46,0,0,2891,2839,290,129,72,991,0,41,41,1,6,7,2.7108606430179942,14,38,2873,0,6,21.373893849206354,100,57,8.288484353901628,0
1167,I0c6e865057bb8281faf455cc72037e615df3d391,1548173543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,2.006592641115105,338,0,330,0,23,0.0,108,2735,67.84785036277458,0
1168,I1b9c38d71659775d8cd1113823d169a00fa42158,1548173543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,1.9616965495723304,332,0,328,0,23,28.80323726851852,110,2743,75.84785036277458,0
1169,Ie66a2dd58713803abb1b0beae2f807f0276e4f2a,1548177336,0,0,1105,103,382,4367,444,94,18,24,3089,2927,375,232,162,999,6,30,30,1,7,10,2.3484231548872483,77,8,4919,0,7,124.6437800925926,90,39,14.297942066960006,0
1170,I63e568295492800ec80829049e3a5c238470e7f5,1548178535,0,0,150,48,62,558,65,4,6,24,298,286,170,25,7,135,2,1,1,1,4,6,2.041702350736136,24,148,1355,0,6,43.467976466049386,78,1375,52.81019316631134,0
1171,Ic01069bb94b0b6148978fa01f1d8d7594040a21a,1548178535,0,0,237,60,93,843,98,15,3,12,438,420,168,55,12,197,9,7,7,1,4,9,2.0518813118564383,45,1333,2163,0,9,149.33057741769545,103,1377,49.82665657284443,0
1172,Ib846e60a1efcf6163b5cd4d30e67f1e3776ece5a,1548181214,1,1,310,20,250,1083,344,20,30,144,558,518,147,44,36,298,0,12,0,2,2,3,0.547553154980007,30,1,1576,1,22,6.338487654320987,99,768,21.641441105369466,0
1173,Ibf16295c5d6d262949b6c74fc95a8fbb1b9be9b3,1548190934,1,1,6217,366,3113,21139,3681,318,298,980,5766,4486,1255,1308,363,2727,46,86,70,2,3,3,1.5512444367447622,66,35,15066,1,32,95.61565972222222,537,779,20.02993247673044,0
1174,I9f729102329da51ae9139f239548c8c1571f504c,1548201507,0,0,651,62,144,2738,166,6,40,102,1936,1771,291,115,186,512,0,62,58,1,1,1,0.0,9,3,2865,1,19,15.437673611111109,134,161,2.4860641525141607,0
1175,Iea937fdf85954ed2898a1730f3e6d8369637e073,1548203567,0,0,17,0,6,41,6,0,0,0,105,99,20,6,11,28,0,0,0,1,1,1,0.0,8,12,187,0,6,154.20622685185185,10,5560,162.9947330456805,0
1176,Ia20b5121f47f5fe513f580d7f590dea6a8e104a9,1548204006,0,0,1356,38,30,7976,30,10,12,2,5808,5774,272,184,836,170,0,8,8,1,3,4,2.0,8,8,3990,0,21,95.97598090277779,139,5559,161.97765156977832,0
1177,Ie2e069db3936ce6a85c4c29e6a0137cda5e21f09,1548204085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,40,0,4,6.650173611111112,9,873,15.285338623020573,0
1178,Idd1f287e343774352f6fe18402d4daa47a168489,1548206652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1.8401046093099291,166,10,451,0,6,561.046927910053,43,5560,157.89053824067994,0
1179,Ic444a27571d9aab13481204fac98c74c314cb9ff,1548206790,0,0,5,0,1,24,1,1,0,0,30,27,5,0,5,11,0,0,0,1,1,1,0.0,36,1,49,1,2,112.7475,3,26,1.02972935428522,0
1180,Id35dc82dc9b819b32a44aa4cc54cbafebfb09f81,1548207140,0,0,244,30,112,873,144,14,2,6,733,719,82,56,47,234,0,12,14,2,2,2,1.0,2,0,987,0,8,431.8555208333333,19,70,4.1452831235044005,0
1181,Ie43dbea77185ac66cce56735bbfd5a8aa6363b63,1548207895,0,0,135,56,43,600,45,2,1,3,324,298,205,18,49,182,0,2,4,1,24,8,4.036040334140389,961,303,1237,0,6,2132.2161480734767,99,5556,153.84399844805466,0
1182,I80779d3d4d9c12a493114e2a8ad6bfded48746d8,1548208457,0,0,40,20,10,160,10,0,0,0,83,69,58,4,14,46,0,0,0,1,2,4,1.7483998529726956,226,54,258,0,2,1696.3167795138888,11,5526,123.82316120338751,0
1183,I70a7df4f97ee540fd443a489e3d9f3f3d94267b6,1548208521,1,1,591,1836,262,4355,304,66,30,94,1334,1181,121,116,111,483,0,10,10,1,2,4,0.6705235758454682,149,33,3605,1,28,64.76405671296297,466,861,13.02980435370196,0
1184,I3ce22bd0401f9c72cb874b2219267de54ad9ddea,1548208636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,3,4.540875595896981,45,45,4027,1,5,1185.4785635288067,47,139,27.246293126808947,0
1185,I8a76ea1790ecd6bca87f2cf01849ce75c6773b16,1548209947,0,0,170,32,66,678,72,20,0,0,716,680,124,34,24,317,0,46,38,1,1,3,1.279798638034158,24,7,911,0,9,377.60893518518515,31,1995,30.271397968075103,0
1186,Ic7498521b369c5e3ac3dcd5aa591b5fea710ea7b,1548212489,1,1,116,4,78,406,82,2,21,76,276,276,48,20,8,123,0,16,15,1,3,3,0.2378505727012121,66,58,454,0,13,143.3514699074074,48,5522,119.67727043066935,0
1187,Id43871ac22efac8a83e4a47a1c272badd8de7d65,1548212964,1,1,252,86,116,1210,134,0,22,92,456,446,192,59,32,140,0,0,0,1,3,4,1.6625377555112164,174,132,1122,0,9,153.59065972222226,51,5525,116.67909833202431,0
1188,I4e3d082ac1176200771746a3e35d747ccba02e9f,1548213589,1,1,23,8,18,95,20,0,0,0,37,29,34,4,0,28,0,0,0,1,1,2,0.8112781244591328,12,12,177,1,0,4.421979166666667,2,76,5.1411143622945366,0
1189,Iccff8685785028ed18c15d3576b3a6635cb12e5f,1548214833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,7,2,149,0,1,326.7313888888889,2,1996,31.08105237599012,0
1190,I1dbd17868e0bfb6d343cdf91153a7a7554ad0416,1548215120,0,0,4572,398,664,17370,766,16,298,820,15164,13938,1492,1044,1110,2998,10,554,560,1,24,56,5.298922176107374,624,311,14278,0,35,178.94895733556834,816,5528,111.61371881016458,0
1191,I25363289f5ae1959cb772f75d1afd68e0d2c7555,1548217440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0.0,2,0,0,0,0,0.0,5,245,8.373489864528246,0
1192,I1d0294f290df2496849aa1ab75d82f8b5163898f,1548218841,1,1,36,10,40,196,42,2,0,0,90,86,26,2,8,50,0,2,2,1,1,1,0.0,2,2,195,1,6,6.3650925925925925,14,5528,110.0911351622935,0
1193,Ia4c1fb602c03f80bb34ff6163479256e4b24deaf,1548218858,0,0,0,8,2,16,2,2,0,0,92,90,12,0,2,24,0,2,4,1,1,1,0.0,2,0,174,0,8,132.55208333333334,26,411,13.145464941084125,0
1194,I5a603da2c6e9a1ea31120ef6b203fe39bde20925,1548219655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,240,3.3731029415440954,0
1195,I11abc51be1020a3f45dd82b9840941d42c7e4810,1548221372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4,4,92,0,10,348.54810185185187,29,14253,66.26399656085593,0
1196,I7b608f8bf9ea8367cb3f25861b1f233b5b0c39d4,1548221474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,92,0,10,0.0,28,14253,66.26224505991448,0
1197,I08426f3563142a2127662c8edd22dc4486fe15a3,1548222812,0,0,823,68,352,2840,456,40,8,8,2164,1882,432,144,177,825,2,5,4,1,1,1,0.0,10,3,3440,1,2,8.836087962962962,47,850,157.64176368229928,0
1198,Iee3346b129e7983467f0fbcf7cc86f8e732754aa,1548222933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,89,0,0,0,10,0.0,30,14253,66.23735134095043,0
1199,Ib7f3e7329f69e8ba540c877ac25d3aca4d69a862,1548227285,1,1,420,187,252,1923,303,38,20,38,1206,1002,190,77,52,491,2,6,6,1,7,6,0.7820642214503446,397,7,2257,1,39,65.4270066550926,172,248,27.741847120945845,0
1200,I6dcd36afd6af8d9dc977c5772f7cffc0d7647ba0,1548227624,0,0,25,6,20,84,28,0,0,0,46,28,37,7,2,35,0,0,0,1,1,1,0.0,24,7,190,1,7,147.94015046296298,16,13,1.0,0
1201,I7befb2520bbc8a1ea5d98a4feb2e417194420dc2,1548228487,0,0,142,25,53,531,61,0,4,12,403,361,56,38,26,87,0,0,0,1,2,3,1.387859525999516,60,2,770,0,4,656.3042554012345,16,1082,7.807666303990568,0
1202,I41d1c65d590869f1e9512eb0f51d20cf26a67d28,1548228516,0,0,110,70,0,1145,0,0,0,0,1211,1173,26,24,32,48,0,0,0,1,1,1,0.0,6,0,680,0,7,133.81586805555554,28,635,5.2612832781658625,0
1203,Ibb07e1bfe9eb9055cb0941371d8d387fccd6d72d,1548229190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,20,1.0231765898055882,0
1204,Id650f7a0fb78e7e4adbb92ccab9415acb4d66b50,1548229190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,90,0,1,272.6799652777778,2,20,2.019522686974283,0
1205,Ic8e7464ef732cb7b4de53d95e2c4f65b61eb74c2,1548231048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,447,0,11,54.02097222222223,44,71,18.470930063959948,0
1206,I5748d499faa57d9c15a8ce805e9f72460f683efc,1548231571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,10,10,280,1,2,4.728032407407407,9,264,5.377022531779648,0
1207,If0863e22bedd8dc6413dc1ecc26f5928892a0666,1548231612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.7642045065086203,5,4,659,1,7,10.139716435185186,36,3320,14.583702190892767,0
1208,I0b7a4a4fae6f7e57fcc108577ae1264b9147feb7,1548233618,0,0,381,20,108,1330,132,14,0,0,1103,943,132,84,60,296,0,11,11,1,1,1,0.0,0,7,989,0,0,13.383009259259259,2,25,1.3560512177491455,0
1209,Ifd3ec58cae737f9a3c47393887c6727e1cbad079,1548233969,1,1,3567,351,2064,14222,2417,290,333,826,9196,7851,1256,694,359,2228,354,62,50,2,5,8,1.2684588362966562,877,177,15191,1,44,52.34163917824074,757,811,16.872066191969974,0
1210,Ic3726b03041d332d75c2c170dfc25966d53afe61,1548235212,1,1,4356,617,3052,16054,3988,450,240,342,8601,6985,2346,892,567,4594,66,410,0,1,2,8,2.742158239016633,172,31,19134,1,32,5.323046875,579,66,29.75407359977934,0
1211,Id0efefe1edc11ae48101b58ee281ab5e4b0cf740,1548238165,0,0,99,37,7,531,7,0,7,24,329,311,31,14,34,31,0,1,1,1,1,1,0.0,26,41,401,0,3,75.78822916666667,6,1388,21.87636238492362,0
1212,I45b7909c674df15cbb6d225264b0ee65b1893284,1548242079,1,1,5459,554,2543,18037,3099,355,330,962,5676,5158,992,1091,476,2263,74,28,20,1,3,6,2.1923494982173417,29,16,14665,1,30,24.022011959876547,350,199,13.751821213759431,0
1213,I570137c4529b625a56a47dee61e8c96d3501e957,1548242119,0,0,6514,1308,3897,23022,4947,556,498,822,12122,10148,3490,1260,680,6384,102,628,24,1,2,7,2.594117891631186,18,18,26502,1,41,7.728349867724867,728,69,8.403849463255282,0
1214,Iacaf3f514b8db472e2129792d10362eef28cad48,1548246015,0,0,190,60,108,790,130,18,0,0,742,638,184,36,48,276,0,28,28,1,2,4,1.287435659816945,41,26,1049,0,0,11.563472222222224,7,2816,56.74134571939097,0
1215,I0eb130ba7427b92258117b4adf5898aac785c3cd,1548246015,0,0,15,3,4,58,4,1,0,0,26,26,6,4,2,10,0,0,0,1,1,1,0.0,101,0,0,0,0,0.0,1,2803,48.8710975280413,0
1216,I5ac9320cce6ed553dc2a60f2fe34c4b47ea570ff,1548246015,0,0,191,61,108,796,130,18,0,0,743,639,184,37,48,277,0,28,28,1,3,6,1.2788234271249384,94,82,1136,0,0,6.8292226080246925,6,2815,55.74134571939097,0
1217,I1b2896863e151e24ce83c649fd5b0d2fa862005d,1548246954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,247,1,13,1.8133796296296296,66,3320,14.684833767003465,0
1218,I62a0ba008de8288311771ee871b8855b542c2059,1548248790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,356,0,6,34.862488425925925,17,1247,26.0698184707732,0
1219,If3ddf42596fddbd6aea56688c8992ec3033ba1bb,1548250705,1,1,95,12,59,331,77,6,0,0,322,288,43,16,24,96,0,0,0,1,3,5,2.110537421335652,105,36,451,1,2,172.66502314814815,13,988,95.16026709815428,0
1220,I8b661d6edcefb5243ef86cfa80713aae3a5a46cf,1548250872,1,1,176,64,66,765,92,4,0,0,733,678,129,34,20,360,0,56,60,1,2,3,1.5545851693377994,10,14,883,1,4,129.54506944444444,50,985,90.19777164814798,0
1221,Ie362923009611f02b24b61301bb6f6fa87ac008c,1548252265,0,0,379,20,108,1323,132,14,0,0,1097,937,132,84,60,292,0,9,9,1,1,1,0.0,0,7,982,0,0,13.598831018518519,3,25,1.3525182832111562,0
1222,I132b6686aa29b2a76cc529f7cae34115604c754d,1548261214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,3.610679627599996,195,127,1981,0,12,113.44771807992204,204,2748,78.45834138892567,0
1223,Ifad6ef0ba8e43ab4b58d6c2062f3ce4c8778595d,1548262512,0,0,265,50,68,952,78,12,14,32,575,563,69,40,41,214,0,2,0,1,3,3,1.0701171824542437,20,11,720,0,4,1287.454637345679,17,60,7.685754637702415,0
1224,I12eebea243759f55d4ad085b6927e7e1988fd127,1548276420,0,0,275,81,106,1045,123,8,4,14,823,704,147,64,41,171,0,0,0,2,3,6,1.0756305215668112,145,33,1638,0,8,345.7399266975309,29,1090,11.722955798412634,0
1225,I76749aa400fd5506788766893ef4b8f7173ff05f,1548278825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2.396449753289316,640,678,1029,0,3,1653.642888558201,26,165,9.373877460454061,0
1226,Idb2f46c58c6867676e79262b549e15bf50f257bf,1548279520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,2,2,106,1,7,143.72166087962964,12,472,4.7019442702915635,0
1227,If296e6044c05fca97f414b0b7ba5fb3be0a6a1f6,1548279759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,14,0,1,2037.239166666667,3,163,2.380385730322331,0
1228,If536f6e73307b841b85d6dbc6421cc8c98f8253c,1548285181,0,0,127,0,0,350,0,0,0,0,202,157,67,41,39,24,0,2,0,1,1,1,0.0,31,0,1129,1,1,0.26457175925925924,12,776,8.928128503798982,0
1229,If7826f55ccfb4373f0e8d32051720b72fe88b9e0,1548288688,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2.0,4,4,1092,1,6,99.86499710648148,78,790,14.34411459290621,0
1230,Icac1f1e8f46bac27504595bf980976f445476b3a,1548290356,1,1,19,1,11,53,11,0,0,0,34,28,8,6,0,12,0,0,0,1,3,3,1.022420703848328,13,4,157,1,10,89.46407021604941,43,574,5.404827968983182,0
1231,I104c67b65e76854cbabe077f7f480e1b057dc190,1548291106,1,1,44,22,8,366,8,8,0,0,384,376,58,8,60,188,0,60,56,1,6,10,1.4896630544320717,293,116,8218,1,21,245.25616319444444,353,945,21.449554514645392,0
1232,I068c2df184f8843744b4d1514f180b64bfca2e27,1548291377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,477,0,4,5.500416666666666,33,517,5.81794125856009,0
1233,Iebbae3591863433cdb52e9925d7164e9cde05cca,1548293097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,202,1,8,47.597824074074076,13,5546,117.07600321154324,0
1234,Idcaf7902dba745d3d6249e1f06298b6b579110f1,1548293471,0,0,31,12,16,121,17,0,1,1,46,45,22,7,1,26,0,4,2,1,1,2,0.9674756088157443,55,49,184,0,7,482.68673611111114,16,127,3.2796994363634875,0
1235,I41988db61e710013cd88e069e5786b501e1ea92d,1548293522,0,0,72,10,78,310,88,8,0,0,170,160,32,4,0,98,8,2,2,1,1,1,0.0,2,2,406,1,5,149.38410879629632,13,573,6.287877033898179,0
1236,I0bc9a59af961082102b3f4cd6748643a736b3622,1548293659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,35,1,302,1,10,260.62682870370367,20,770,70.63557521970031,0
1237,I4332205b2007dee78d82ce4f079966dc159c3a61,1548294880,0,0,1267,264,791,5405,926,83,50,76,5230,4197,1637,248,270,2684,13,170,159,6,11,13,2.2729585074121053,409,191,9185,0,38,225.81121082621087,426,412,25.306335340330033,0
1238,Iab135bb7b5bc9d6bd9f034b79fc17ea0b0115968,1548295608,1,1,84,14,0,306,0,0,6,6,271,251,38,6,19,26,0,6,4,1,4,5,1.1597113136751098,45,67,609,1,26,133.45453472222223,78,26,15.0,0
1239,Ia3e73c4c57ad6af91d874944692f29297334e1e0,1548295950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,9,0,1,504.3033333333333,4,5549,119.94879444355156,0
1240,I91690309b5deb9a48273743406a03ad842a32a29,1548296016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,44,0,2,184.25765046296294,3,5548,118.9257288665485,0
1241,I8f674afa8670c228d4e26dc1139473ef9d5d151f,1548296166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1897,70.88415035168549,0
1242,I238b4d3da42b6c6e36b3cae562040a77b39fd37c,1548296357,0,0,31,6,16,99,20,0,12,2,62,62,12,8,2,20,0,0,0,1,1,1,0.0,21,10,197,1,3,14.473483796296295,6,989,24.220985754351787,0
1243,Id5221edb0d9f8b7ff9705826afe56029d6cc4123,1548296714,0,0,528,24,453,1743,543,10,14,34,1621,1448,264,102,46,630,10,8,8,1,3,3,1.56444656475117,29,17,1842,1,20,57.17590277777778,119,79,6.682502681539908,0
1244,I8597b05f7f1f0e16bd34d0d115fe735c19ede5fa,1548296824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,390,0,6,33.336481481481485,48,5547,117.64479390125416,0
1245,I5323a656e98e5e871f74c951f441e0d7763f68d7,1548297127,0,0,118,12,60,432,76,4,6,4,398,292,103,24,30,183,2,8,0,2,4,4,0.8475846798245739,32,8,721,0,17,57.4780439814815,58,71,11.946305219697285,0
1246,Ia270fdae5269d1837381045f3346f6e6309867e1,1548297765,1,1,1284,139,707,4590,865,42,39,114,3404,3057,578,228,214,1305,6,148,80,2,6,8,1.3256912552054865,206,19,5832,1,23,135.13098148148148,396,21,10.004556468648198,0
1247,I81d61a8db7d70af4265f3a752aadbae4892ba0f2,1548298015,0,0,432,2379,644,9193,666,12,8,32,1982,1980,74,8,18,222,12,6,6,1,2,2,0.6500224216483541,8,4,4363,1,36,9.655063657407407,500,776,8.138813694923858,0
1248,I4f7f177c11fc3620ae8557e98dfa0b8366cc82f0,1548298066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1.4056390622295662,7,9,213,0,0,9.760092592592592,3,17,3.2589382234910267,0
1249,I12e1b94d070feeebcee9298f544ab2fc9c5cb3ec,1548298996,0,0,12,0,4,32,4,0,0,0,22,22,2,4,0,6,0,0,0,1,1,1,0.0,7,6,43,0,2,989.4580671296296,3,5547,116.90259628144501,0
1250,I3db48b8396b54c8fd8b6b5afd69730809d2ef761,1548300256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,6,2,390,0,6,0.0,47,5546,115.48049817933901,0
1251,I0e99cda7978cda36e92626b73eeba057d3822437,1548300665,1,1,14,0,58,30,58,16,4,2,114,114,16,4,0,64,0,0,0,1,2,3,1.4034099330298797,17,9,2061,1,14,5.153179012345679,197,946,21.651528192785182,0
