,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc
874,I07e4279e11ecfcf8cf2459695106cddea156d23b,1547688726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,Ic917f2e8972456aa86f9a2ac728d733671efcea4,1547690935,0,0,0,0,2,4,2,0,0,0,2,2,0,0,0,2,0,0,0
876,I0206188e8b56a5a3f050cbebd945bcb5ff3eac95,1547691337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,I7b9704db9d827fe826412674bc7d20198bbccbb4,1547691514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Icf6e450e6ac66325e98fa838f9d7ec94b68222a4,1547692979,1,1,4,0,1,12,1,0,0,0,23,20,2,0,1,-2,0,0,0
879,Ia37a99a171f5acafa58a3c2e15c7d54865be9ab1,1547693163,0,0,4,0,2,24,2,0,0,0,7,7,4,2,0,5,0,0,0
880,Ifd023b63ef00e55267df8446e7a6474943cd9c42,1547693316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Iafe69095a3dc881ae6e68e326ab24fce3906d13b,1547694182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Ia2d98cb6762dec441c5a688b1177b9de9a15f512,1547695354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,I46dfb655d69ac660a8d2476cde5356d89dc19f26,1547695426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Iabcce71d3cb99aef05bc0ce06b7e2e184def626e,1547696964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,I26cba4826f4234c205f8f676e41f1f62124ea28c,1547699969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,I9baa46fa6c4b2ab6a4b9347884dd2b679d77ac66,1547700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Ifaaeb1b4ca2c4359f1fa457d32ed05df82e82f24,1547701336,0,0,0,0,-1,0,-1,0,0,0,-2,-2,0,0,-1,-2,0,0,0
888,I8174204a4f9bc17dbc58511edafd8b54d4d5bfc7,1547702163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,I83f37225b424eeb070f1b690ef39d6ddc149db05,1547702661,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,I7dee4f7c13b11d9114f4cbf86571cbf9a4ea5964,1547702879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Icb79d456026bfed24db7f0d1af9b7cebc2374372,1547703761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,I8d81969ee8fb1eb985c67be7749d026aab65a149,1547704291,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Idbe8e02a54de18385b464cd46f27273dce1a6a9b,1547704997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Id03bba20518d0c3653387f297ac9b2865a22ad41,1547705836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,I63472deab8a3b7efb4c617aed8144a92d5594b3c,1547706403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,If7585eeef78b0bb81d7626f67addce6aa091f14a,1547707486,0,0,0,0,2,0,2,0,0,0,8,2,0,0,0,0,0,0,0
897,I3ab267ce842bc270c1245d00541faa3ab2cd92fd,1547707695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,I7c6bcd23a007a326ce74e080338843d303d2e8d6,1547708679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,Ibe60c56aa86e75a92ba0a8a61f2f99f9de541d51,1547709140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,I471af3ee7181b9ca825279bbdfdfbccd62500ff0,1547709238,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,I806456215fcf8b7b96d5810d2084f764dec7c578,1547709247,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
902,Ib5211507a168230baaadde7a1a167003f4db91be,1547709548,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
903,Ifc31542f19a2219e1df8f27c498a9891fd978d1d,1547710282,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
904,If9c84c0f6da7504bf6f83f2b19de5a40ef7667f9,1547710586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,I3d35872f66bde40157dab88a3a4dfecb4392e871,1547710610,0,0,4,1,3,15,5,0,0,0,8,8,0,0,0,2,0,0,0
906,Ic8c40386cbfaad484eb4b37f5afb3c93b22fb323,1547710617,0,0,0,1,0,1,0,0,0,0,7,5,6,0,0,3,0,0,0
907,I7648e293d69c6ee943329dabd18cb1536a3431d8,1547710647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Ic82ebada9622f160658a6b1e071392311460f43a,1547710740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,I306cd3ad4336f719628242f717d653e04afbda82,1547710786,0,0,0,0,-1,0,-1,0,0,0,-8,-7,-2,0,-4,-7,0,-1,0
910,I85afb2d0ebf1cce4ca671f47bb82187840de1da5,1547710844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,I6f63fc7361855cf5b81f493ca1e84be88934c465,1547710876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,I570cd2a5692e4a7c4106f463ba97bc0b7265b20e,1547711291,0,0,2,0,1,7,2,1,0,0,4,4,0,0,0,3,0,0,0
913,Ifc1cf27cae9402d704106a596fce47f4d7dc8048,1547714571,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
914,Ib44737cd24de1639d4a098e5940fb28e8c404f62,1547714630,1,1,35,6,10,127,10,4,0,0,58,57,10,9,9,23,2,3,0
915,I9c77041a7ec8bcfe3dff25b62a58365d5cb33eae,1547715898,0,0,0,0,-1,2,0,0,0,0,8,8,0,0,0,2,0,1,1
916,I03fbd5601de58f11e88addc1b0e83c33081ba43e,1547716246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,I279448a4e95b057fd70be02d54c26006df4ecd7a,1547717716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Icff050494dc8fd1d446114e73d3a72b7537bed68,1547718472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,Id3b1f7daf91049d2f6eaf83685eaac9dec2d6277,1547718684,1,1,8,0,8,21,9,1,0,0,5,5,3,3,0,8,0,0,0
920,Ie70c42ea182ab5c16c85e023c33c55a03f73090f,1547720537,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Ib2036fc34a135e8d85b3c7323fc82e95fcacf0bb,1547720537,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0
922,I3fcddb7836c2eee127f2efa2f26dcb2ae4653c0d,1547722352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,I1b477819e47d95a80bf6253614478cbb05e81643,1547724631,0,0,5,1,1,12,1,1,0,0,14,14,1,4,4,10,0,0,0
924,Iee7717c414fe51b355912715e4b4d6951eb86368,1547725234,1,1,0,0,1,0,2,0,0,0,6,6,0,0,0,2,0,1,1
925,I9f5ca2b5b06123fd40bf8f0c2833f54ad27d7ffa,1547725923,0,0,-3,0,-2,-7,-3,0,0,0,-10,-10,0,0,0,-2,0,0,0
926,Ib21d53d580604ad0533445cfadbf8a4e716f5aa9,1547728177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,I1df2afd8932a394ab62a3607dcc79ffafbeb61d3,1547730472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Ie3170ed3b60d5f88dbab40dee1e3773c3f2e9c47,1547730761,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
929,Ida583d61a074c5d197362355ca0d95ad1445c723,1547732526,0,0,2,0,-6,12,-4,0,0,0,2,4,7,-1,-1,13,0,1,2
930,I4cb3428560277888af114b928950d620bb6564f9,1547734135,0,0,3,1,1,11,1,0,1,-1,13,10,3,-1,3,10,0,0,0
931,Ib87455a832407f883c26da41394d722ec8a1e499,1547735025,0,0,2,1,2,12,2,0,0,0,4,4,1,1,0,4,0,2,2
932,I917c4a15717d90b21c1389deca83cba04dbf9a6f,1547736288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,I115aa9854fefeccc2348686e6377b30413911c17,1547737206,0,0,-1,-1,0,2,0,0,0,0,-1,-1,0,0,0,-1,0,0,0
934,I32a0e973bc73e85a67e975b728b425c148059b81,1547737206,0,0,0,0,0,0,0,2,0,-1,0,0,0,-1,0,11,0,0,0
935,Ic5d9d94c4a451f300fb7ad3f71b3e22db9a2c181,1547738636,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
936,I909dc77385a672d8298053b12683c0cbbf9f2aa2,1547738636,0,0,0,1,0,1,0,0,0,0,4,4,0,0,0,2,0,1,1
937,Idf5325bcc235fbcf4418239a1d49572409576a7d,1547738636,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
938,I2625ae97028107fb65369e55ec08071e53ff6d8d,1547740577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,I422f6c9f1e89d550c185b1e13f4502da119c0b66,1547741471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Icb17b1e7e5de11f31088a70cb73a3aab96a5e0a7,1547743824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,I4550d9582e9021ca5b5afacc94da647f7ee9d8b9,1547763128,0,0,1,0,0,3,0,0,0,0,2,2,1,0,1,2,0,0,0
942,I23ac0d8747d5d743bf7ad3a20b11e88a749c1eb0,1547771852,0,0,0,0,0,-4,0,0,0,0,-2,-4,-2,0,2,-8,0,0,0
943,If003693668a0e6621113e9a903890ffdd3ea446a,1547772118,0,0,0,1,0,1,0,0,0,0,3,2,1,0,0,1,0,0,0
944,Ifee7ed5bf9cd6490a46c6f54e729926399474d56,1547773939,0,0,-1,0,0,1,0,0,0,0,-1,-1,0,0,0,2,0,0,0
945,Ife33b6b337fac4aa32c04691e1ddf999b21bdf58,1547774355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,I9bce1eb3d20bf44bca10ab27af8f88c4f05f9a44,1547774621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Id276f5976fd19083ce83630894753768b7a6d7a8,1547775168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,I869b352a81b2d2c3997037518057e04c481ffdb1,1547777717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,I87e209be8428cad3c0c609ff30b3e778c29a604e,1547778511,0,0,15,12,-5,190,-7,-2,-1,-3,190,183,42,6,19,28,0,2,0
950,I0ac17cd11652b00ecaad820eed3dd117cbb896d9,1547779821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,I1e811eba3882ea0ed08d16fdb828994e153c784a,1547779832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Iba35b36e4896cdb55666004440904ec187e4c92b,1547780450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,I79c03b9f44b233becfef702900325436a6d456e0,1547786629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Iaf979f05817edaac0d3e861c327a111a28511c5a,1547786696,0,0,10,1,2,78,3,0,0,0,99,96,11,2,2,15,0,0,0
955,Ie2ff01fb41d8dbb33d231d5c05845c5174af884f,1547787043,0,0,2,3,-1,-1,-1,0,-2,-7,6,6,-1,0,3,-2,0,2,2
956,I2b9cf3723cfae6ba456cded16eab5bf4f4ceac3b,1547787305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,I429047104d691abf480848fe75c52e253f5f00f2,1547794711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,I564bd47a67fce9f19a7de132359535122a1d06b9,1547794927,1,1,2,0,3,23,2,2,5,4,8,8,0,-1,0,7,0,0,0
959,I3171e7ca8a5fee31be2f4096e8473a00d99ef394,1547796670,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,I798688e0efa18a62b41df61fcd2ad906ca44f27c,1547797050,1,1,18,7,6,58,6,1,1,2,52,54,10,2,6,22,0,2,2
961,Idd7c478a18c4f2ea88c29dfc357291b46cb29553,1547798338,0,0,19,0,6,87,6,5,1,0,16,16,1,6,0,7,0,0,0
962,I87862ed55ccbad383bf8f3af2cd8459ccd8cb351,1547799044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Icece14765bebaf30e46c44342e98699e87f6bd9b,1547799970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,I45533c8fe9e0e31fbb75524179bf2e031d2818d8,1547801380,0,0,3,2,1,5,2,0,1,4,-1,-2,5,1,-1,2,0,-1,0
965,I9abab493ef426d7e10e49c1bdc5b7c998534b5f5,1547801380,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966,I20f80c93aed61c06e0b597564fb73f62d0b00e0b,1547802679,1,1,41,7,9,158,9,5,0,0,76,74,8,5,12,22,2,2,0
967,Iaceebf37f65dc6194a2e479f37fef175bfda6280,1547802832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,I680b5375a8ef4ab116c15d7a9fbb990f41dde5cb,1547802833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,I1044139e40b0b45d57c18be4821a6486df7e9aec,1547803608,0,0,6,0,1,23,2,0,0,0,23,22,2,1,3,2,0,0,0
970,I963d642caebd77c934fe4d36454adc5588c6e03b,1547803620,1,1,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
971,I87ddbdb9211d186abb55b4361b654e4ec128194d,1547804058,1,1,86,13,25,318,29,3,4,12,206,198,43,18,13,70,1,5,8
972,I158f55ea4959ed1afef425c92df2b67929722d4c,1547804058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,I6ce1fd4210e46d49dcdf420c99d08c93e022136c,1547804271,0,0,1,0,0,6,0,0,0,0,2,2,5,0,0,2,0,1,1
974,I3d4598023c1023f7f96a67c517dd3e1b90d551e8,1547804288,0,0,2,2,2,16,2,0,0,0,7,6,4,1,0,4,0,1,1
975,Icd0989b40f79a240e13cb7ff0bbd4fb95da19b3b,1547806709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,I8ced7ec38d2f3d88ca77ceb0f8965dbfff32d021,1547809828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Ida483a54388abc253c6e8e5d32f8fbc8bcf28072,1547810245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,I022a74a00f0cf685ee198a6c8f9620b78df62c18,1547810311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,I46737bdebfd83e06f4d1ca12fbf0bf06f4f3fee2,1547810311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,I08c38d39d2b0a232ad66ee73c3212da177670df6,1547810311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,I4e0d2e2cfdce577f8bfa1da4371ea5a8f736a05d,1547811537,0,0,34,2,17,156,20,4,4,8,80,76,12,7,2,37,0,0,0
982,Ide85cd1cf144a7945e09890751b9b3a6acff7e3d,1547815533,0,0,41,2,12,208,12,1,11,9,102,102,6,10,4,27,0,1,1
983,I40492f91d666cb425343d3d0fcaf32c5336b16fe,1547818187,0,0,22,1,12,84,13,2,3,10,44,33,13,5,1,24,0,0,0
984,Ic0eb9c61c237a7d0b084d4e5e4231be47a29c1a9,1547818709,0,0,0,0,-1,5,-3,0,0,0,4,4,0,0,0,0,0,0,0
985,Icb5fc25bd76306630fe01e50a809facaaf392980,1547828984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Iea8abc9279776bcefae83b7af6efc355016b91ec,1547833453,0,0,22,1,7,82,7,0,3,9,53,51,1,4,6,9,0,1,0
987,I2a5a898f4f1af326ba8cd02a0d4bd1a8e2c76d2a,1547885550,0,0,5,2,1,18,1,0,0,0,4,1,4,2,-1,4,0,0,0
988,I7f7e22b90d5469bdc69edd126b03d0f1209fd0ba,1547886425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,I3e2bf981c5312e37702f5aaea1a44058b3d3a4f0,1547890374,0,0,-1,0,0,-2,0,0,0,0,1,2,1,-1,0,1,0,1,1
990,I316e07b0476b6d1d4dec9a0b36af31c2f9d92969,1547890614,0,0,2,0,1,4,1,0,0,0,1,1,0,1,0,2,0,0,0
991,Id78f26049b2b1dbb48fa5af54129deb775466cdd,1547894332,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
992,I95661312b5fa65b9df333d2abf9b534ec2df86d7,1547898444,0,0,5,-2,1,7,1,0,0,0,7,7,0,1,0,1,0,0,0
993,Ib80ba1c71f925720541c59e8958726b0732299d9,1547910587,1,1,18,3,12,93,11,0,3,2,96,84,29,7,6,45,1,4,2
994,Ie8a757552846d2454017a95e20dc14fdf6a93982,1547915013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
995,I695d1771b808217b0fbde29805e53a819d8c3303,1547916066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Ia9e7e846ba1abfdb490896e5bcb82e2c0039439c,1547916066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
997,I09e777fd4e77869952d2614ac2cde508b96d61e2,1547916427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
998,I5156c3c2de67be015ef1d785fcf6084919765635,1547934755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Ibda8c9970322871abf0fcf1244977bed04eaedd2,1547934755,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,Iaf18ce230d6bf9b8bcb1895dd1bd3e4eb267de10,1547934993,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Iaf339ae739689d4528a079776d6e945ba9006368,1547935134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
1002,Ica172a85ec9b7da1416ff1b22699809f2c8c9df7,1547935303,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
1003,I75d1105934aeaac89476603e15cf642a65a3acbe,1547935558,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1004,I5234474b359a32bdae501b181f0726be2af1ec6a,1547935991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,If1351920398f574b5b93be55868c157c3cd15290,1547942594,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,2,0
1006,Ie3521f40ac80bc58df95f9f5dc79d51b29380461,1547942899,0,0,-9,0,0,7,0,0,0,0,0,0,0,-8,0,9,0,9,0
1007,Id37a07b00584aa8a884fa11cd6f42a16b44e77f3,1547943110,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0
1008,Iebb6abd35fa5b084a4c044e416a448785a3c9291,1547943256,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0
1009,Ia4202c860b851bef5db72ea6781b3e6a32484e08,1547944120,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
1010,I7ab1de3516ac542821275add908ee70c427d781b,1547944120,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0
1011,If620f6a98c5e8436a3edb4ee365ec02f41d0ea6a,1547944239,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1012,I539b3acea8da914fc745e54b0bf104cf344c181c,1547944479,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
1013,I1c4bd2fd5f0ad7112bd3ebe1506de3cf51231b36,1547944479,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1014,Ida09cabb11740e6752a6f079d0528d38021fa2dd,1547944940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,I63d62c9913f9b61271667861dae144e551d358c1,1547953605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,I0c6254a9adf1f52fb8f2c04a858b11696ad264f5,1547954876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,I143c242c0e3299323ae166a59947b1195539e6bf,1547954876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,I9141b158e87cea78c937e0f3abc78dd927321065,1547958626,1,1,29,0,4,-25,2,0,-3,0,5,4,3,17,1,-18,0,0,0
1019,Ic963d28fa9d1963a0d5f835ce92efd2c319141d9,1547968439,0,0,1,0,-2,-1,-4,0,0,0,-7,-7,-1,0,0,-4,0,0,0
1020,I933b7aa915bc9fed8f16e5bfc7b34957cec84a57,1547970933,0,0,-11,-5,-18,-36,-14,4,0,0,-10,-22,-12,-3,0,5,0,0,-2
1021,I923c7e23f525b025cfb6b9dbb87c88b5db2f369a,1547977358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Icf67cac8af038f33358a968884a076539b784f4a,1547982937,0,0,6,0,1,25,1,0,0,0,37,36,1,2,4,7,0,1,0
1023,I625053ceb5a81bc0014f7cab0f9fb5e5deaacc36,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,I4655417fd879733a357bf712a486ce0883021198,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1025,Ic75c7e77516ff1c26803e010bf2bdbaf3e9d6ce1,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1026,Ie8a8388daecb0500f04197462210606c42f143c1,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1027,I087b3e510682c68cae74c069b10050c7acb48a29,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1028,I4d3c04b27727762870d3135228768aae177ea3fc,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1
1029,Iac1755c2ec8094cd211bbc9f1d819cc8052e20cb,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1030,I326b85f49d9b2f3c753f8a38e3f65ee61ba35db3,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1031,If7dd168f3e8d2b729f1eab48d4e95fe837bb7a33,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1
1032,Ib3ae59eeb90143eca1a0b515c59457a0eb2cc383,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1033,I779a6c28f7e8c4ba0527eb872454fd2cc3d81304,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1034,If8be68621c7135435cd067ef638460b175786b1b,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,I7a5dc6b1ebaad6f7b8baa35ce68760b79bab8acd,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1036,I7afd038d8def9d2f409c0ed297b9db8ea2fc75c1,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,1
1037,I39495d832ff4e48a97182faef88871902d3edb11,1547990354,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,5,0,0,0
1038,I7cc1b3ca022ba131c196d72c1b776de942442b7f,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1039,I7d71e194f0a7e4180094a9b36dbb55dd90c9722e,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1040,Iba0e4338381519dc55c2892d95181ddfb881adf2,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1041,I5f198f71adfbb43ec1af26285658a5d5bdfa1904,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1
1042,I3e4f41150aeeffc8c609ef14ce5b6d428c4595d7,1547990354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1043,Ibca80cf2195db01298f2b95f507cfa3de2f403e7,1547990354,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1
1044,I763749571b1ac680394652eb402999aa1a8f3ce0,1547990357,1,1,3,0,1,11,2,0,0,0,9,9,1,1,0,3,0,0,0
1045,Ib8b26a6a02903de63ef58687a4a0820649d59f99,1548000223,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,3,0,1,1
1046,I9d8f289232dfc8f784287029c41714ddbdee232b,1548007477,0,0,-1,0,-1,-2,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
1047,Ic805bd571c4a2e4376ce5e7c34ca7ac86cbf5104,1548016200,0,0,-7,0,0,0,0,0,0,0,0,0,0,-2,0,2,0,7,0
1048,I34041a556a5a83afcd0c1bab00e5d8088c30ea3f,1548016611,0,0,-8,0,0,2,0,0,0,0,0,0,0,0,-1,16,0,9,0
1049,I9c4ee4e4c55f48db1f21e18b212657e4dd3de053,1548016865,0,0,-2,0,0,-1,0,0,0,0,-1,-1,0,0,0,3,0,2,0
1050,Ieeec292c1346edbda2b26f021e75cbc1435bb9f9,1548017589,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,I6c66eb31a2314028e09a9213dc695cd163f907e9,1548018015,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,1,0
1052,Ie7c17f98579e7241f2b5c8204435c76686eeb568,1548019654,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,I78a947fd1263b47b3df17bcc6e9b32497e68dd4a,1548019654,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
1054,I7005f5821394a3e237cf877cf38557b6a62cacb3,1548023087,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,0,0,0,1,0
1055,Id2b44199cda7eee7ec949d31b9029ef9325a54f4,1548023087,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,I3f3eb305115fce9246311e1e43c10d99c77db7e7,1548024801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,I320030c5d4438713971bee33316bff408bac47fc,1548024922,0,0,-20,0,0,0,0,0,0,0,0,0,0,-2,-3,-5,0,0,0
1058,I791a16e1686b0e493fd68bfb406ffac930830321,1548029946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,Ic2ca05784ba061fa1177ff4c51d821570adc909a,1548030086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,I4cda02faf90569364a7bf1b400e2f0afd93db78f,1548033736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
