Unnamed: 0,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
1332,Ic1e0c2984878be8defb6eb7eb6ee63765c793222,1551718782,0,0,2,6,8,1.920568947996216,566,23,46020,0,55,15.710483539094652,476,173,10.066514408903114,0
1333,I3c5d86e8e945a5ec8a0ecea7853302952c0476c4,1551724195,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,2395,19.65997716604078,0
1334,I3cbd8bd8ca7421fd2d4900e73d50edd7c963d56c,1551733367,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,660,4.1719925529655315,0
1335,I389f9204daf646f2eeeed6ccf0d17dbf35f8265b,1551733367,0,0,1,1,1,0.0,4,8,2974,0,0,0.0,6,660,5.092374351728687,0
1336,I573e3b22c394782d7b7e51e405ab2071e627b4b3,1551733367,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,660,5.092374351728687,0
1337,Ib12265f1e12fa3d0239ae925291128a84be59cc2,1551734373,0,0,1,2,2,0.5328350630342235,42,24,3422,1,53,139.35679976851853,190,20,2.0473507291884525,0
1338,I97d2ae22b426c3c57bf8efd2ed9396c0be983688,1551738309,1,1,1,1,2,0.29367630985136955,80,36,480,1,8,267.2227662037037,41,17,2.0,0
1339,Icf21433fa046ff137c0265fa96410229def482f7,1551740180,0,0,1,1,2,0.9544340029249648,16,0,2602,1,23,24.234172453703703,69,852,36.235852096134,0
1340,I06eb4828f2815ef0df118aff47ade980080a1c74,1551747192,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15,0.058344469337593526,0
1341,Ibdaa80c02746ae81661c2cfe1d218092c5ae9236,1551757198,0,0,1,1,1,0.0,81,58,2149,1,28,0.0,82,58,1.1483305377377904,0
1342,I9f418a49b2c397e1667724c7442b7bbe8942225e,1551758566,0,0,1,1,3,1.5680285585075988,172,62,124,0,9,114.4020563271605,18,28,3.0599171228671462,0
1343,I25f148739b9ccb7cb1fc97b3d8763549b0a66c16,1551764460,0,0,1,1,1,0.0,38,11,60,1,1,365.4939930555557,2,852,19.796133016205317,0
1344,I6b5f842d00ba273ed241abe55a1ea71c105ec284,1551768513,1,1,1,2,2,0.9940302114769564,11,0,166,1,2,47.746759259259264,6,557,42.39564253828047,0
1345,Idc311ba77e99909318b5b86f8ef82d4878f73e47,1551768589,1,1,1,8,8,2.0128127553859323,38,17,4301,1,53,101.27769965277778,170,556,40.40413686061314,0
1346,Ib573e234bfce58964935831b68d007bfbd923476,1551769729,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,124,2.274744339313047,0
1347,I06b90d595be7185df61db039dd225dc90d6f678f,1551777758,0,0,1,1,1,0.0,1,1,25,1,0,0.0,1,191,2.156736609503579,0
1348,Icfa5ea067d4b296ce1b36a4abb357c106f180bf9,1551779629,1,1,1,1,1,0.0,4,0,1386,0,10,0.0,107,2395,17.969773390950536,0
1349,Ifce8ac7d9635c3deb3bb43ec3ca0d32a1bf6d352,1551780832,0,0,1,1,1,0.0,2,2,17305,0,8,6.2209606481481465,401,2395,18.927171155089212,0
1350,Ie47f0473f751d143587e6a067e4592556e148edd,1551781403,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,18,0.08025094823143114,0
1351,Ibcb6ac39c5e60455edf003d8c20af6932aeb7e88,1551782608,1,1,1,5,11,0.9691605371226384,4046,34,5383,1,15,29.56496738215488,82,5205,17.856904097191997,0
1352,Id695e908b5ca69e55387d3fbce2997f298e22cf7,1551786558,0,0,1,1,1,0.0,4,11,3098,0,12,129.863125,20,3728,10.44064188500166,0
1353,I690610142e114f292ff668c7b856ef8bf04fceca,1551786645,0,0,1,1,1,0.0,3,2,423,0,0,0.0,3,19,1.080105247912855,0
1354,Ic7f89122c4656c8967c14545cb7117f98e89e721,1551787980,1,1,1,2,2,0.9672947789468944,32,1,1137,1,4,0.0,27,39,12.685273418118866,0
1355,I5707a6fee27d4c9ff9efd3d363af575d7a4bf2aa,1551788595,0,0,1,1,2,0.7219280948873623,18,22,839,0,14,258.7299016203704,51,368,5.865671425439444,0
1356,I929540087b817b6a1b0256c1e65341615e61ef40,1551789502,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1358,5.217332513719466,0
1357,I1d2ba085e4b09099b073a521ca20e4333e69bbe9,1551790135,0,0,1,1,2,0.0,0,0,352,0,10,131.87755787037034,36,962,2.5561178454260185,0
1358,I413982c6abd32905adc85a9a666cb3819139c19f,1551790862,1,1,1,9,11,3.658910906366989,13,43,18273,0,104,69.56646901709402,777,359,20.71029015416171,0
1359,Ia313ac06bc0ec4631d415faa20c56cce2ac8dbc5,1551794935,0,0,1,1,1,0.0,4,0,0,1,0,0.0,1,562,46.598294659647244,0
1360,Iddd77c21a527b7acdb30c17bec8b4bbd43e23756,1551794935,1,1,1,1,1,0.0,77,7,856,1,13,0.9420949074074074,45,572,59.341291049253655,0
1361,Iaf569f641f84ce69b0c0d5bdabbaa85635eeb8bf,1551796262,1,1,1,4,12,2.8728679718313685,257,156,3557,1,2,10.586158854166667,172,115,18.121149087573453,0
1362,Ia4c173c8d97540f56e4735eb491217301396633f,1551796683,0,0,1,1,1,0.0,1,0,74,0,0,0.0,10,2395,16.783173121037358,0
1363,I1b8f1342775d711823dffc3db974898ee62d3a34,1551796695,0,0,1,1,2,0.6500224216483541,18,0,1675,1,26,177.31032986111111,79,370,7.640394255496992,0
1364,I97b47211a45ca0351f31fcb4fa6d408a4b0c4c7c,1551796877,1,1,2,4,4,1.6005256786176163,52,49,275,1,8,111.35746817129628,28,283,15.417977548909624,0
1365,Id866ea8f1cac29525f0bdbab073e1d65bd3df686,1551796923,0,0,1,1,1,0.0,1,1,17305,0,8,0.0,402,2395,18.86591833114246,0
1366,I63ca78a075d94d43a40f0b963b5f6d0d8270c34e,1551799148,0,0,1,1,5,2.1889232784788204,35,15,214,1,7,286.0855648148148,26,274,10.615691973571133,0
1367,Ia5bc88aab34fd07bf6ff0785da831180f509156f,1551799567,0,0,1,1,5,1.747698638080789,52,61,346,1,7,615.5683564814815,28,275,11.606823815733778,0
1368,I864478957495289f13b56f3a47f1d6a5b5a23986,1551800359,0,0,1,1,1,0.0,1,2,3091,0,12,0.0,21,673,28.00076208580516,0
1369,Ifb7f27faa274b5935896395e74ecbb29156b2253,1551802292,1,1,1,1,3,1.3382689280764646,8,7,666,0,8,88.9978665123457,44,672,26.97203465882501,0
1370,Ie07c566f1b28610add074dc4da8ab66399cef94b,1551803002,0,0,3,4,6,1.8640054628542204,15,9,1309,0,9,529.7937712191358,79,628,81.95049462078896,0
1371,I194883b9c25f38e2bfdd3eb0ccc9fade76f45549,1551803252,0,0,1,1,1,0.0,0,3,378,0,0,3.7447685185185184,3,675,24.18911434648578,0
1372,I74c56744871cfaf00dc52a9b480ca61d3ed19a6b,1551805077,0,0,1,1,1,0.0,4,4,3669,1,0,57.11416666666667,1,2169,2.688012064438655,0
1373,Ib13a286d0944a7f4a13b9e93a01533693052858b,1551809293,1,1,3,5,4,1.2817526242507402,48,10,4201,1,16,115.79445601851853,112,3724,15.71369583072056,0
1374,I3afbc184aa06a60175c9a39319985b5810ecb144,1551817040,0,0,1,1,1,0.0,4,2,1118,0,8,0.0,30,20,1.5577948426604995,0
1375,Id472e753043976b8671c15491b82bb57e3804d95,1551820851,1,1,1,1,1,0.0,35,12,2014,1,0,0.0,22,3724,15.114948826328284,0
1376,I0ffda8c0b3520b481964bc809241169d510979c0,1551824251,1,1,1,1,1,0.0,140,17,3090,0,12,0.0,27,2805,300.7441633146274,0
1377,I6392bfd4ad0384f3dc8896de4763bb2164c3eead,1551832159,0,0,1,1,1,0.0,10,10,1226,1,13,7.799247685185184,65,14,1.0,0
1378,Ic0601428a824be4e20141623409ab4d92b6167c7,1551832652,0,0,1,1,9,2.7007285349122028,2229,956,1189,0,1,118.84081275720163,19,62,19.095233048109453,0
1379,Ifc5d9e54b196e82cd958e773b93ad01a38f028e4,1551833241,0,0,1,2,3,1.5566567074628228,7,0,172,0,4,540.9097878086419,12,668,15.937767577896993,0
1380,Ic2870be22be7d74141f682e515a682df28e1c814,1551833665,0,0,1,2,14,3.3090810566096787,61,0,28191,0,41,1.909871031746032,419,852,29.341309104622628,0
1381,Ib5180af43a22168e57b94deec2cd37b980365ab0,1551835260,0,0,1,1,1,0.0,7,0,107,0,0,333.2667824074074,1,675,22.84035751566123,0
1382,I7a493ba4c41dddb3049a8e62198d87749fb72f62,1551837733,1,1,3,4,4,1.8924071185928768,15,4,2273,0,10,226.8403125,25,672,19.725392833257388,0
1383,I93dacb676e008682008351962cdafec2d3734bac,1551837733,0,0,1,1,1,0.0,2,0,1758,0,0,5.33056712962963,7,673,20.725392833257388,0
1384,Ia4c05b4a2afcf9e3bb216d7ca9682fcab3ea0d44,1551853130,0,0,1,1,1,0.0,4,5,1390,0,10,0.3959490740740741,108,2395,17.418331022207383,0
1385,Ia5a915d14150465a916fd8fde1490794a60348ae,1551854733,0,0,1,1,1,0.0,4,0,127,0,2,442.7983101851852,6,674,20.2178709861118,0
1386,I40f6f2ea3c5ed05eaaaf3503ba97e6ccd3f20e1f,1551855182,1,1,1,1,1,0.0,63,45,3442,1,19,0.0,181,560,40.86853631388403,0
1387,I29c0c17b81a43f92ff64fbfcdc58fdb46a5be370,1551855501,0,0,1,2,3,1.092422668316683,49,0,206,1,5,1.4516550925925926,20,571,6.304457193082107,0
1388,I752c57f8631025f1784951e701340d2c21ee277c,1551856549,0,0,1,1,1,0.0,3,0,176,1,2,726.4230787037038,5,3726,10.644865330243412,0
1389,I2e50d8b57db9bc4637f25272a5360c8b2cf4e627,1551858051,1,1,1,3,3,0.34773469090079345,81,34,355,1,4,6.30150462962963,23,676,27.611511217422084,0
1390,I19bc809247378da98f3e6ac8572f61bda4518143,1551860365,1,1,1,1,1,0.0,65,25,394,1,0,0.5818981481481481,2,559,38.67776877845478,0
1391,I0a42ffa521a7b513395e7e1788022d24cbb1f31a,1551860521,0,0,1,1,1,0.0,1,1,26,1,2,1099.3662962962962,3,561,41.56319421525042,0
1392,Idfa5057256fe6997d08f7de81d853fc873f95eb8,1551862142,0,0,1,1,1,0.0,11,4,12205,1,8,7.297418981481481,241,559,7.063214485346923,0
1393,I330fa752cf2d49ccc5cf1bd60fb4bd612bd2b6b0,1551862430,0,0,1,1,1,0.0,5,5,364,0,0,4.247766203703704,1,26,1.0744427143237285,0
1394,Ic24baf37d14f2daced0c1db2771b5a673d2c8852,1551866023,0,0,1,1,4,1.9387907000150573,47,4,3633,1,13,261.3119328703704,56,29,5.003852089624342,0
1395,If8847e9276fb18e3ded56fabbf915cdd19176699,1551868240,1,1,3,5,6,1.9295653928193384,43,23,623,1,0,21.295760030864198,109,309,48.169526774444755,0
1396,Idc6db4e384a7392aa39967f3320c2158a9c7e99a,1551868922,0,0,1,1,1,0.0,3,0,14,1,0,146.33795138888888,3,275,8.842015068647656,0
1397,Ie9604beeb84f7f9442e77d31fe64c374ca132cce,1551868969,0,0,2,2,2,0.26676498780302604,22,0,3171,1,38,33.70205439814815,157,1347,7.114372606268567,0
1398,I4acc80fd207e257aa77dc0e296b1039c83fa3d2a,1551869469,1,1,1,1,1,0.0,1,1,2096,0,0,0.0,24,283,11.816722995636635,0
1399,I13ecd7ec93bc1041010daec14d76bac10e0c89be,1551870957,0,0,1,1,1,0.0,12,13,124,1,3,221.08994212962963,5,559,36.68423355140031,0
1400,I98db923bdf8de7acf2df452313427bfea43b63c9,1551871774,0,0,1,6,7,2.38218569033093,27,101,13752,1,69,42.76114417989418,411,32,8.114520247295628,0
1401,I593a66e18f7546fdeaf7513e2a16bdf82a5fa5a8,1551872814,0,0,1,1,1,0.0,4,4,2037,1,0,0.2221412037037037,20,559,37.5703333700484,0
1402,I2a457b578d35101a7a5fd56ae9b81b300ad17da4,1551872924,0,0,1,1,1,0.0,0,10,60,1,5,193.8900115740741,9,175,1.6140640772690242,0
1403,I19c04296bea63cbd6ad05f87a63b005029123610,1551873918,0,0,2,3,6,2.3291259075293254,107,24,8122,1,17,63.465061728395064,49,1339,12.941791671316347,0
1404,I2120cd90e90a74b9d765eeec53f6a3d2cfc1b642,1551878218,1,1,2,3,6,2.0926279597935635,54,68,4212,1,30,35.364886188271605,122,130,6.065330492317323,0
1405,I0b35aa50a69370ed0d83c522e12ce7613c4c3ec4,1551879245,0,0,1,1,1,0.0,14,0,0,1,0,0.0,1,558,35.32471997937685,0
1406,I56c6b5ed51126c27f46731c87ac4eeacc63cb81a,1551879302,1,1,1,3,9,2.5222018002605613,236,158,2594,0,2,1.9758070286195288,97,109,17.424314131962408,0
1407,I0ac156a58f0f107e019a8c06ebf189b819a3651d,1551879397,0,0,1,1,1,0.0,2,0,2,0,0,7.6511805555555545,18,562,41.54099285145243,0
1408,Id25db146a317f2c5f5425cfabf4c3ca84066d5c8,1551881226,0,0,1,2,2,0.9567258440526692,45,74,123,0,3,0.0,7,573,56.24087161098762,0
1409,I8b23d7907370d069d0930c360979a2d8b62adc93,1551882911,0,0,2,2,7,2.659566353919025,120,1289,2145,0,0,6.353883101851853,11,53,10.055429433139789,0
1410,Ifcab9494dc25c20116753c5d7e0145d6c2053ed8,1551883805,0,0,2,2,2,0.972279462096882,72,15,3172,1,38,0.0,158,1340,13.279354678304212,0
1411,I6104aa3e606a95747181b2bf71a191fab080a3fd,1551887873,1,1,1,1,1,0.0,3,0,3460,0,19,0.0,184,674,22.183967924530076,0
1412,Id824b0ad3a0274048023cc72f8adad23d5f0ea29,1551889126,1,1,1,1,3,1.3607463558138897,67,13,4150,1,21,18.17623456790124,200,3697,22.17956737048016,0
1413,I5ee5879e25013ba1e6eda93ff280915f25ab5d55,1551893878,1,1,1,1,7,2.2715993182214858,117,63,3102,1,11,193.76000661375664,75,1997,12.48414318208601,0
1414,I300bdd095836595426a1478d68da179f39e5531a,1551893890,0,0,1,1,2,0.6024308020404453,7,27,700,1,0,18.773732638888887,4,2014,5.548478190883293,0
1415,I1010931f08290af0b0ede7d21b1404c2eea196a0,1551900408,0,0,1,1,1,0.0,1,1,1226,0,13,0.1763773148148148,66,5176,13.909199992906535,0
1416,I5df88ec36b9d81931cfdbc684424440d01ac06d1,1551902785,0,0,1,1,1,0.0,2,0,3669,0,0,0.6771296296296296,2,2169,2.6527889753033165,0
1417,Ie2d8d7a21f5660d24e929c932571b8df61895374,1551905991,1,1,1,1,2,0.35335933502142136,22,8,3530,1,19,0.0,184,3697,20.867469165871988,0
1418,Iaede189157e0298812b2971cdd63599f6096d73d,1551907129,0,0,3,3,6,2.1015484907736237,3,93,2568,0,8,474.90056327160494,60,3696,18.943777889211503,0
1419,Iae6d2deda9d5e88ab659d94aaccc43e01fcf4a7c,1551909426,1,1,1,1,2,0.9108783787500366,45,1,2167,1,16,102.38189814814815,103,3712,13.428002516422215,0
1420,I4988ffd08797dcc72cdc264d4abd20a114f70473,1551915466,0,0,1,1,1,0.0,7,6,1929,1,39,0.0,145,854,24.481838119235377,0
1421,I1a2e50d3f807a411389f3db07c0f4535a590da02,1551915840,1,1,1,1,1,0.0,1,9,421,1,0,5.6662384259259255,4,861,33.425167483952954,0
1422,Iae4429406da8622e7085bf3701c0f84d5c95d2fd,1551920220,0,0,1,1,1,0.0,8,6,350,1,6,1.0245486111111108,24,673,19.272479915004727,0
1423,I0f292315ad1c57e6a3d1dd12f5f29be70d8bfd54,1551935326,0,0,1,1,1,0.0,4,0,1768,0,31,0.5523958333333333,77,852,20.364739676970988,0
1424,I169d450b6ea1a7ff8c0286115ddc42618da8a2f4,1551937697,0,0,1,2,4,1.7758589482446403,13,0,6830,0,12,119.01830439814816,100,339,19.39633429650225,0
1425,I091cf81ba89571052bc0ec1fa0a6a688dec07b04,1551940854,0,0,1,2,2,0.8960382325345575,12,4,1946,0,36,37.215271990740746,143,661,5.871332645504353,0
1426,I3e0aa1fe7211429de4352358073870c4c8be7f8e,1551948319,0,0,1,1,1,0.0,2,1,628,0,12,1.5968055555555556,21,120,2.2031232797029268,0
1427,I92df000cbeefe9ec11375cf22e260692ac188848,1551951947,0,0,1,1,1,0.0,2,0,62,0,0,0.17840277777777774,1,3697,16.579640040958964,0
1428,Icbcfdb3907bc003ac17a8c7df17ecb41daf82eb4,1551969106,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,571,49.90272811630032,0
1429,I0dfb2eafcbcbe7e466a3b0b5d20656be3e6f4982,1551979692,0,0,1,1,1,0.0,2,0,14,1,0,0.8094675925925926,2,2384,18.120073145492512,0
1430,I7f17b361b633fbe6c798619d891bd5e0a045b5c5,1551980776,1,1,1,1,8,2.51488666002116,468,250,4346,1,29,2.9708058449074075,159,1967,14.866819635419553,0
1431,I1fab7dd93091865a8240769eca5dd19cdbc78b81,1551984512,0,0,1,1,1,0.0,11,4,409,1,11,515.0256944444443,31,2154,3.1334447756910206,0
1432,If89595c7bfc50255b6cba797ea1cf51437aa5ca0,1551989207,0,0,1,1,1,0.0,267,66,424,0,0,0.8663541666666666,5,5205,10.474559193316097,0
1433,I50a23ad7cdf478c95b14bee9b3931ba361baacfa,1551994982,1,1,3,3,8,1.7978050147425306,550,373,6921,1,20,27.29479890046296,287,3683,23.486815224617647,0
1434,Iec658bdf8bfac21e1bcc3eed900722cc535ec00a,1551998146,0,0,1,2,2,1.4056390622295662,8,0,2210,1,10,138.6566589506173,84,123,4.818307019714309,0
1435,Ic10b006e45a34210634c5a76261a7e3706066965,1552002648,0,0,1,1,2,0.9985090989176322,41,3,467,1,0,16.222604166666667,2,19,2.0,0
1436,I767d3b594055d8c10048f4c68e6687c94bb0545c,1552004722,1,1,1,3,4,1.6000707504837832,46,5,1484,1,4,54.74825231481481,52,21,6.0,0
1437,Id99f85f9640e248958f2b4be4dfd8c974e3b50e7,1552014233,0,0,1,1,1,0.0,10,0,1749,0,31,162.25868055555554,76,854,18.818074967161863,0
1438,Ie8ddd179cd84dfa00e3e4e2327ef932975c88670,1552014242,0,0,1,1,1,0.0,44,5,990,0,39,119.2578125,82,853,17.817782044040467,0
1439,I032c69a16b6f2614370765dcd6dbdb38e9f40ab6,1552027857,1,1,1,1,2,0.20731018585948172,920,0,0,0,0,0.0,2,24,2.0187055604766053,0
1440,I367263c4951383965b3ef6491196152f78e614b1,1552035352,1,1,1,1,4,1.9597601942437368,154,0,0,1,0,0.0,7,9,4.0,0
1441,Ic9094b5983043460697748759f6dfd95fc111db7,1552038161,0,0,1,1,2,0.6751914401458716,36,9,1724,1,31,0.0,103,17,2.0,0
1442,I6f9e903c499b5e87fb258dbdada7434389fc7522,1552042233,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,62,11.632042881381118,0
1443,I06f028d55905039907940ec89d2835f5a1040203,1552044581,1,1,1,2,2,0.7382848661434506,48,0,661,1,0,31.878125,4,38,6.517536480071825,0
1444,I6343aa103408b20562e17ea019602b159b899fc6,1552048970,1,1,1,1,2,0.9456603046006402,11,0,0,1,0,0.0,86,296,3.611600722062712,0
1445,Iec0352e919dbc8b426ab71eed236fad3929ec671,1552049444,1,1,1,1,1,0.0,1,1,725,1,4,8.7159375,20,33,4.402259603249972,0
1446,Idf7208e63da8cb7bfe281b93ec21b61d40334947,1552053835,0,0,1,17,17,3.1250079100635246,0,56,7091,1,62,2.758059640522876,264,571,47.44312919737877,0
1447,I1f25ba6d2b3b3d4a72df3105828aa0a4b629ce85,1552057806,0,0,2,2,3,1.0082465932333562,13,30,6953,1,6,52.06235339506172,41,1338,10.477055276904158,0
1448,I342d3132888090b80a9332d17307f1c6e7ef57c8,1552059657,0,0,1,1,1,0.0,5,1,137,0,3,454.35298611111125,20,3681,14.127679492264845,0
1449,I4d1e3ab2c89fd1e5818503d323ddb87f073094da,1552066422,0,0,1,1,1,0.0,103,44,272,1,4,0.0,18,676,15.957322792310658,0
1450,I6f865c8f87c3469ffd6c33f960ed540135055226,1552066512,0,0,1,1,2,1.0,0,8,680,1,0,0.8479976851851851,7,1998,8.684337364004929,0
1451,I678785de4a227b7df2807b297a7bd40b5459d499,1552066912,0,0,1,1,1,0.0,9,0,0,0,0,0.0,1,47,2.0217045134202696,0
1452,I0e86ff22e5c4cab9df7a73fe4805390fadd34b0d,1552068182,0,0,5,26,40,5.169123278152754,362,48,21622,0,2,6.489227546296298,357,565,54.79384392727811,0
1453,I5c7e9144c6239a969eb561997ef6d5931d984d1a,1552068456,0,0,1,2,11,3.06185865382698,69,11,634,0,1,167.92974221380467,15,2391,27.69539657436017,0
1454,Id3abb09401795ce1e6da591a89749cba8502fb26,1552077691,0,0,1,17,18,1.946144234229176,717,757,22345,0,91,109.07329346707822,488,26,18.004973620526915,0
1455,I44c5e37ff36420b35e56c97e7fc190cd0af95e21,1552079842,0,0,1,2,14,3.8073549220576055,420,140,28539,0,29,2.2250347222222224,362,40,14.034035139646454,0
1456,I029bf4465ad4ad054434b8337c1d2a59369783da,1552105877,1,1,0,0,0,0.0,0,0,0,1,0,0.0,0,22,0.3099445655848589,0
1457,Ic0a0e2ea9e36591286a49def320ddb67fe0b2c50,1552108529,0,0,1,1,1,0.0,4,1,1029,0,39,0.6449768518518518,83,854,16.240118851497947,0
1458,I16fe161a9c06804811e98af0ca074f8f46e2f49d,1552113886,0,0,1,1,1,0.0,0,6,6,0,1,2041.3615856481479,2,855,17.060012139188643,0
1459,I915416e88a874c63235ba512617c8aef35c0ca8b,1552113999,1,1,1,5,6,1.9250074213763329,70,27,3411,1,47,302.96308449074075,170,400,65.90637803722555,0
1460,Ib2079b5e714d7f2440ddf979c3e7cfda9a9c5005,1552122113,1,1,1,1,1,0.0,7,0,619,1,13,0.5059837962962963,32,192,2.0373632704964697,0
1461,I65cc681b77015f7746dba3126637e236dcd494e0,1552125145,0,0,1,1,1,0.0,22,6,247,0,8,10.451620370370373,25,352,8.066231311717715,0
1462,Ic1603b640519393f6b50dd91ec3767753eb9e761,1552129331,0,0,1,2,2,0.9059282160429992,19,9,2980,1,8,17.82609375,26,352,8.023861982657117,0
1463,I82df0d4154718577ec42106fa1bc76571bf65096,1552136774,0,0,1,3,5,1.6631803462042762,116,119,33257,0,38,115.6558101851852,473,1105,13.341613580008076,0
1464,I831ffb5c3fa2872d71def8d8461f0adbd4ae2c1a,1552136994,0,0,1,1,1,0.0,15,0,143,1,7,301.28394675925927,10,20,1.0347292869586415,0
1465,Idbd53687cd0398fe275ff2702667688cad05b4ca,1552160164,0,0,1,1,1,0.0,1,0,1024,0,14,53.871192129629634,59,1105,12.228591243729813,0
1466,Iab60e504dff5639e688dc5420d852f336508c0af,1552167213,1,1,1,3,10,2.797598757879772,136,7,2237,1,18,139.01011994949494,94,936,53.34054847113265,0
1467,I7cba5eb53bebef7b1fdd44598eed47241ce83167,1552194872,0,0,1,1,1,0.0,9,14,1152,1,38,0.0,108,9,1.1916516216296038,0
1468,Iae3538ef4434e436e3fb2f19153c58f918f773af,1552198096,0,0,1,2,4,1.2123793774467715,102,9,9889,0,34,0.8673987268518518,218,52,12.166816194556187,0
1469,Ia4c6e37282edc44788cd8af3f6cfa10895a19e4f,1552210854,0,0,2,2,2,0.9886994082884974,23,9,309,1,0,85.69914351851854,3,1998,6.968243423924148,0
1470,I104189682bbc0a18e3d8460e57f9fcb45f1f4a46,1552229419,0,0,3,3,7,2.019311223319048,21,31,949,1,10,134.7287996031746,81,680,19.433972704969896,0
1471,I894e733aa82a241719b6f0c23de8d2fbfb67b778,1552235895,0,0,2,2,3,0.3085057075327756,50,16,1166,0,0,8.458858024691358,60,698,22.87882429649255,0
1472,I4aa66d745fe18088655fc1d9cf3ecf29f68370bb,1552239259,0,0,1,1,1,0.0,5,1,379,0,3,212.7129398148148,13,1015,29.301359823198265,0
1473,Ifdd5c566dbbfe4fade5be27ad9ae20052d604c15,1552246161,1,1,1,1,4,1.3462923492909085,5,823,3430,0,10,54.76691550925926,75,16,4.0,0
1474,Ie30f51b425367f18a49764ac971e262131959bc8,1552249306,1,1,1,1,2,0.9709505944546686,53,7,2446,0,1,1.8892708333333328,34,3683,14.646689179000118,0
1475,I310b89a344a262bb758d39dfdd485ed2940cc6aa,1552255839,0,0,1,2,2,1.0,4,0,3742,1,0,30.91666087962963,9,16,2.0,0
1476,If83d935a22a29eed2ff8fe53d13d0b4798aa2b81,1552258790,0,0,1,1,6,2.1211774609034912,39,7,4367,1,73,196.9078510802469,354,39,11.105081557961716,0
1477,I8acc749f78227c3e9e74fa7938f05fb442fb62c6,1552260437,0,0,2,2,2,0.9946937953613058,35,0,1193,1,21,1.7046469907407409,96,66,2.810323397782708,0
1478,I10ad6e440920c34c378bf6783417bc09421ff500,1552264880,0,0,1,1,4,1.8321669964429368,29,0,4163,1,4,45.20572337962963,18,858,18.375311945642164,0
1479,I8e74dcde8bd4ded0f425c90eefe799970ebd325c,1552265033,1,1,1,1,2,0.8756633923230397,31,13,13,1,0,8.851192129629629,3,862,22.52420473441218,0
1480,I6fd34703e2f438b23adceada3161fc4b40ba4fce,1552265609,0,0,1,1,1,0.0,1,3,215,0,0,25.538587962962968,4,855,14.375895797241116,0
1481,I6dc6984128152cf9611d30fbc4e6418e91a7641f,1552281460,0,0,1,1,1,0.0,0,6,367,0,2,101.45751157407408,9,303,33.02501820355805,0
1482,I32efbbee0e66f5d8cdc1cf711011de2c3cd829cf,1552285478,1,1,1,1,3,1.5609563153489605,44,6,17047,1,8,34.4554475308642,384,559,9.552198772548973,0
1483,Idd6f20d424f695f8e184b16a95f5f6a2fc0a77bb,1552285478,0,0,1,1,3,0.17638568786494924,387,2,16521,0,9,14.119548611111114,370,559,10.512167284818577,0
1484,Iaa34ddeb7068d92c35a8b4e581b7fd92da56535c,1552286530,1,1,1,2,2,0.08728058888363333,44,47,93,1,3,534.9996238425924,5,860,19.073509756970296,0
1485,Ia33ad3adc99e53b0b03e68906dc1f2e39234e2cf,1552286602,0,0,1,1,1,0.0,2,0,125,1,0,2.4313194444444446,2,580,32.80115851873244,0
1486,I8236fbde3683fc27bbe45cbbedfd377b435edf64,1552287781,1,1,1,1,3,0.9415382818220204,180,20,831,1,3,1278.4326736111109,9,1220,7.08367819080838,0
1487,I9f558adb911efddead3865542fe2ca71f66fe1da,1552290609,0,0,1,1,4,1.6592231875054941,71,3,1252,1,17,261.3064322916667,85,1137,7.1384813373755645,0
1488,I5b70a190e268989504f53cb2cce2f9a50170d8a2,1552290959,1,1,1,1,1,0.0,39,14,1025,0,14,0.0,58,1127,8.102966079319515,0
1489,Idfa53a5783e2d6a47e03b20641dd76fbc2c32677,1552292917,1,1,1,3,16,0.2333212973653726,3857,43,4830,0,3,9.524166023662552,116,41,18.49744461600584,0
1490,Icf8a531c4257e31178beea8f98b755648938fa7a,1552293039,1,1,1,1,2,0.995978956518722,134,0,0,0,0,0.0,2,120,3.8478888692523068,0
1491,Ie01fea5ced43886a9eb796cb1e6c810f7a810853,1552295096,0,0,1,1,2,0.9986359641585718,41,5,1332,0,9,293.64040509259263,81,352,7.469820026476128,0
1492,I6d29cf0b29e0561a2f8fc14f958c29129bf30a0e,1552296216,1,1,1,1,2,0.6193821946787638,102,80,21654,0,8,8.684010416666666,539,661,5.534225690826844,0
1493,I256861924774d39db0e65723866c81df5ab5076f,1552298986,0,0,1,1,1,0.0,31,31,643,0,5,143.32548611111108,17,1339,7.8885309314849374,0
1494,I3dbb2493d97be381350881228025d27c7e8e8623,1552300018,1,1,1,1,1,0.0,1,5,16,1,0,0.0,1,295,4.406172279226277,0
1495,Idaa0bb72bf896bb8addc0004f17c3e97f8cc8b7a,1552300919,0,0,1,1,2,0.7642045065086203,6,3,7,0,0,14.164936342592592,47,294,3.405808215980438,0
